24953 [INFO] 24953 Byte read from stdin: '
24953 [INFO] 24953 Byte read from stdin: s
24953 [INFO] 24953 Byte read from stdin: o
24953 [INFO] 24953 Byte read from stdin: u
24953 [INFO] 24953 Byte read from stdin: t
24953 [INFO] 24953 Byte read from stdin: -
24953 [INFO] 24953 Byte read from stdin: 3
24953 [INFO] 24953 Byte read from stdin: .
24953 [INFO] 24953 Byte read from stdin: 8
24953 [INFO] 24953 Byte read from stdin: 6
24953 [INFO] 24953 Byte read from stdin: 4
24953 [INFO] 24953 Byte read from stdin: 5
24953 [INFO] 24953 Byte read from stdin: 3
24953 [INFO] 24953 Byte read from stdin:  
24953 [INFO] 24953 Byte read from stdin: 3
24953 [INFO] 24953 Byte read from stdin: .



  _____  _____   ____   _____ 
 |  __ \|  __ \ / __ \ / ____|          Powered by PROS for VEX V5
 | |__) | |__) | |  | | (___      Version:                          3.3.1
 |  ___/|  _  /| |  | |\___ \     Uptime:                        24.974 s
 | |    | | \ \| |__| |____) |    Compiled:                       Unknown
 |_|    |_|  \_\\____/|_____/     Directory:                      Unknown


27766 [INFO], 2, motor added at 0x38e63d8
27766 [INFO], 2, motor added at 0x38e6370
27766 [INFO], 2, motor added at 0x38e6308
27766 [INFO], 2, motor added at 0x38e66a8
27766 [INFO], 2, motor added at 0x38e6440
27766 [INFO], 2, motor added at 0x38e64a8
27766 [INFO], 2, motor added at 0x38e6578
27766 [INFO], 2, motor added at 0x38e6510
27766 [INFO] CHASSIS_PID_TURN, Time: 2118, Actual_Vol1: 6.000000, Actual_Vol2: 0.000000, Actual_Vol3: 0.000000, Actual_Vol4: 0.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 0.000000, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 0.000000, position_r: 0.000000, Heading_Sp: 90.000000, Relative_Heading: 0.000000, Absolute Angle: -0.000144, error history: 1, history size: 20, time out time: -2147481531, error difference: 0.000000, over slew: 1, Actual_Vel1: 0.000000, Actual_Vel2: -0.000000, Actual_Vel3: -0.000000, Actual_Vel4: 0.000000
27818 [INFO] CHASSIS_PID_TURN, Time: 2918, Actual_Vol1: 1657.000000, Actual_Vol2: -1103.000000, Actual_Vol3: 1084.000000, Actual_Vol4: -18.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 47968.036170, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 126.000000, position_r: -148.000000, Heading_Sp: 90.000000, Relative_Heading: 80.591232, Absolute Angle: 1.406438, error history: 20, history size: 20, time out time: -2147481531, error difference: 23.058281, over slew: 0, Actual_Vel1: 47.200000, Actual_Vel2: -52.800000, Actual_Vel3: 50.800000, Actual_Vel4: -50.600000
27820 [INFO] CHASSIS_PID_TURN, Time: 2928, Actual_Vol1: 1632.000000, Actual_Vol2: -942.000000, Actual_Vol3: 1023.000000, Actual_Vol4: -18.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48057.897305, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 126.000000, position_r: -148.000000, Heading_Sp: 90.000000, Relative_Heading: 81.013886, Absolute Angle: 1.413815, error history: 20, history size: 20, time out time: -2147481531, error difference: 21.939389, over slew: 0, Actual_Vel1: 42.600000, Actual_Vel2: -48.800000, Actual_Vel3: 44.600000, Actual_Vel4: -42.000000
27820 [INFO] CHASSIS_PID_TURN, Time: 2938, Actual_Vol1: 1626.000000, Actual_Vol2: -862.000000, Actual_Vol3: 992.000000, Actual_Vol4: -12.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48144.969708, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 128.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 81.292760, Absolute Angle: 1.418682, error history: 20, history size: 20, time out time: -2147481531, error difference: 20.684173, over slew: 0, Actual_Vel1: 40.400000, Actual_Vel2: -42.800000, Actual_Vel3: 39.400000, Actual_Vel4: -32.400000
27820 [INFO] CHASSIS_PID_TURN, Time: 2948, Actual_Vol1: 1620.000000, Actual_Vol2: -918.000000, Actual_Vol3: 1023.000000, Actual_Vol4: -142.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48225.722402, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 128.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 81.924731, Absolute Angle: 1.429712, error history: 20, history size: 20, time out time: -2147481531, error difference: 19.803239, over slew: 0, Actual_Vel1: 38.200000, Actual_Vel2: -32.200000, Actual_Vel3: 37.600000, Actual_Vel4: -27.800000
27822 [INFO] CHASSIS_PID_TURN, Time: 2958, Actual_Vol1: 1614.000000, Actual_Vol2: -1016.000000, Actual_Vol3: 1047.000000, Actual_Vol4: -154.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48304.506101, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 128.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 82.121630, Absolute Angle: 1.433149, error history: 20, history size: 20, time out time: -2147481531, error difference: 18.507555, over slew: 0, Actual_Vel1: 32.600000, Actual_Vel2: -27.800000, Actual_Vel3: 34.600000, Actual_Vel4: -26.000000
27822 [INFO] CHASSIS_PID_TURN, Time: 2968, Actual_Vol1: 1657.000000, Actual_Vol2: -1060.000000, Actual_Vol3: 1090.000000, Actual_Vol4: -246.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48381.652920, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 129.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 82.285318, Absolute Angle: 1.436005, error history: 20, history size: 20, time out time: -2147481531, error difference: 17.100402, over slew: 0, Actual_Vel1: 32.600000, Actual_Vel2: -26.800000, Actual_Vel3: 30.200000, Actual_Vel4: -23.400000
27822 [INFO] CHASSIS_PID_TURN, Time: 2978, Actual_Vol1: 1873.000000, Actual_Vol2: -1214.000000, Actual_Vol3: 1207.000000, Actual_Vol4: -339.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48456.512630, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 130.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 82.514029, Absolute Angle: 1.439997, error history: 20, history size: 20, time out time: -2147481531, error difference: 15.886748, over slew: 0, Actual_Vel1: 27.400000, Actual_Vel2: -28.800000, Actual_Vel3: 28.800000, Actual_Vel4: -22.800000
27824 [INFO] CHASSIS_PID_TURN, Time: 2988, Actual_Vol1: 1990.000000, Actual_Vol2: -1275.000000, Actual_Vol3: 1257.000000, Actual_Vol4: -561.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48529.313264, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 130.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 82.719937, Absolute Angle: 1.443591, error history: 20, history size: 20, time out time: -2147481531, error difference: 14.672813, over slew: 0, Actual_Vel1: 27.400000, Actual_Vel2: -34.000000, Actual_Vel3: 25.600000, Actual_Vel4: -20.200000
27824 [INFO] CHASSIS_PID_TURN, Time: 2998, Actual_Vol1: 2027.000000, Actual_Vol2: -1281.000000, Actual_Vol3: 1349.000000, Actual_Vol4: -788.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48601.212909, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 132.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 82.810036, Absolute Angle: 1.445164, error history: 20, history size: 20, time out time: -2147481531, error difference: 13.465240, over slew: 0, Actual_Vel1: 27.400000, Actual_Vel2: -35.800000, Actual_Vel3: 24.400000, Actual_Vel4: -19.000000
27824 [INFO] CHASSIS_PID_TURN, Time: 3008, Actual_Vol1: 2107.000000, Actual_Vol2: -1287.000000, Actual_Vol3: 1441.000000, Actual_Vol4: -856.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48670.414490, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 132.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.079842, Absolute Angle: 1.449873, error history: 20, history size: 20, time out time: -2147481531, error difference: 11.653966, over slew: 0, Actual_Vel1: 25.400000, Actual_Vel2: -34.200000, Actual_Vel3: 25.000000, Actual_Vel4: -19.200000
27826 [INFO] CHASSIS_PID_TURN, Time: 3018, Actual_Vol1: 2242.000000, Actual_Vol2: -1380.000000, Actual_Vol3: 1540.000000, Actual_Vol4: -887.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48739.071279, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 133.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.134321, Absolute Angle: 1.450823, error history: 20, history size: 20, time out time: -2147481531, error difference: 10.537990, over slew: 0, Actual_Vel1: 23.000000, Actual_Vel2: -32.400000, Actual_Vel3: 26.400000, Actual_Vel4: -20.200000
27826 [INFO] CHASSIS_PID_TURN, Time: 3028, Actual_Vol1: 2458.000000, Actual_Vol2: -1540.000000, Actual_Vol3: 1632.000000, Actual_Vol4: -998.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48806.355596, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 134.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.271568, Absolute Angle: 1.453219, error history: 20, history size: 20, time out time: -2147481531, error difference: 9.545978, over slew: 0, Actual_Vel1: 23.200000, Actual_Vel2: -27.200000, Actual_Vel3: 26.200000, Actual_Vel4: -29.000000
27826 [INFO] CHASSIS_PID_TURN, Time: 3038, Actual_Vol1: 2526.000000, Actual_Vol2: -1571.000000, Actual_Vol3: 1756.000000, Actual_Vol4: -1115.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48872.371561, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 134.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.398404, Absolute Angle: 1.455432, error history: 20, history size: 20, time out time: -2147481531, error difference: 8.586459, over slew: 0, Actual_Vel1: 24.400000, Actual_Vel2: -23.400000, Actual_Vel3: 25.000000, Actual_Vel4: -36.200000
27828 [INFO] CHASSIS_PID_TURN, Time: 3048, Actual_Vol1: 2587.000000, Actual_Vol2: -1774.000000, Actual_Vol3: 1928.000000, Actual_Vol4: -1115.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 48938.171963, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 135.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.419960, Absolute Angle: 1.455809, error history: 20, history size: 20, time out time: -2147481531, error difference: 7.660649, over slew: 0, Actual_Vel1: 24.400000, Actual_Vel2: -23.400000, Actual_Vel3: 25.800000, Actual_Vel4: -45.400000
27828 [INFO] CHASSIS_PID_TURN, Time: 3058, Actual_Vol1: 2667.000000, Actual_Vol2: -1885.000000, Actual_Vol3: 1990.000000, Actual_Vol4: -1109.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49002.811180, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 136.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.536078, Absolute Angle: 1.457835, error history: 20, history size: 20, time out time: -2147481531, error difference: 6.873131, over slew: 0, Actual_Vel1: 25.400000, Actual_Vel2: -23.400000, Actual_Vel3: 29.400000, Actual_Vel4: -47.600000
27828 [INFO] CHASSIS_PID_TURN, Time: 3068, Actual_Vol1: 2747.000000, Actual_Vol2: -2273.000000, Actual_Vol3: 1996.000000, Actual_Vol4: -1164.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49066.288213, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 137.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.652297, Absolute Angle: 1.459864, error history: 20, history size: 20, time out time: -2147481531, error difference: 6.026362, over slew: 0, Actual_Vel1: 27.800000, Actual_Vel2: -23.400000, Actual_Vel3: 28.200000, Actual_Vel4: -51.400000
27830 [INFO] CHASSIS_PID_TURN, Time: 3078, Actual_Vol1: 2889.000000, Actual_Vol2: -2519.000000, Actual_Vol3: 2181.000000, Actual_Vol4: -1164.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49128.569187, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 138.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.771903, Absolute Angle: 1.461951, error history: 20, history size: 20, time out time: -2147481531, error difference: 5.331992, over slew: 0, Actual_Vel1: 25.800000, Actual_Vel2: -23.400000, Actual_Vel3: 27.400000, Actual_Vel4: -50.600000
27830 [INFO] CHASSIS_PID_TURN, Time: 3088, Actual_Vol1: 3043.000000, Actual_Vol2: -2815.000000, Actual_Vol3: 2445.000000, Actual_Vol4: -1109.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49189.569887, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 138.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.899930, Absolute Angle: 1.464186, error history: 20, history size: 20, time out time: -2147481531, error difference: 4.696002, over slew: 0, Actual_Vel1: 26.200000, Actual_Vel2: -23.600000, Actual_Vel3: 28.400000, Actual_Vel4: -51.800000
27830 [INFO] CHASSIS_PID_TURN, Time: 3098, Actual_Vol1: 3197.000000, Actual_Vol2: -3117.000000, Actual_Vol3: 2519.000000, Actual_Vol4: -1103.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49250.108965, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 140.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 83.946092, Absolute Angle: 1.464991, error history: 20, history size: 20, time out time: -2147481531, error difference: 4.023444, over slew: 0, Actual_Vel1: 28.400000, Actual_Vel2: -23.600000, Actual_Vel3: 36.400000, Actual_Vel4: -52.800000
27832 [INFO] CHASSIS_PID_TURN, Time: 3108, Actual_Vol1: 3308.000000, Actual_Vol2: -3326.000000, Actual_Vol3: 2532.000000, Actual_Vol4: -1078.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49308.070553, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 140.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 84.203841, Absolute Angle: 1.469490, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.612610, over slew: 0, Actual_Vel1: 28.400000, Actual_Vel2: -23.600000, Actual_Vel3: 46.200000, Actual_Vel4: -48.200000
27832 [INFO] CHASSIS_PID_TURN, Time: 3118, Actual_Vol1: 3419.000000, Actual_Vol2: -3653.000000, Actual_Vol3: 2532.000000, Actual_Vol4: -1053.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49365.234823, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 141.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 84.283573, Absolute Angle: 1.470882, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.269686, over slew: 0, Actual_Vel1: 27.800000, Actual_Vel2: -19.000000, Actual_Vel3: 44.000000, Actual_Vel4: -43.400000
27832 [INFO] CHASSIS_PID_TURN, Time: 3128, Actual_Vol1: 3511.000000, Actual_Vol2: -3979.000000, Actual_Vol3: 2624.000000, Actual_Vol4: -1109.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49420.458430, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 142.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 84.477639, Absolute Angle: 1.474269, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.184880, over slew: 0, Actual_Vel1: 30.200000, Actual_Vel2: -19.000000, Actual_Vel3: 33.200000, Actual_Vel4: -39.000000
27834 [INFO] CHASSIS_PID_TURN, Time: 3138, Actual_Vol1: 3647.000000, Actual_Vol2: -4263.000000, Actual_Vol3: 2790.000000, Actual_Vol4: -1214.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49473.600384, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 143.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 84.685805, Absolute Angle: 1.477902, error history: 20, history size: 20, time out time: -2147481531, error difference: 2.761074, over slew: 0, Actual_Vel1: 32.400000, Actual_Vel2: -19.000000, Actual_Vel3: 32.600000, Actual_Vel4: -30.600000
27834 [INFO] CHASSIS_PID_TURN, Time: 3148, Actual_Vol1: 3776.000000, Actual_Vol2: -4466.000000, Actual_Vol3: 2852.000000, Actual_Vol4: -1337.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49524.480807, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 144.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 84.911958, Absolute Angle: 1.481849, error history: 20, history size: 20, time out time: -2147481531, error difference: 2.790328, over slew: 0, Actual_Vel1: 34.600000, Actual_Vel2: -11.600000, Actual_Vel3: 39.600000, Actual_Vel4: -24.600000
27834 [INFO] CHASSIS_PID_TURN, Time: 3158, Actual_Vol1: 3807.000000, Actual_Vol2: -4688.000000, Actual_Vol3: 2852.000000, Actual_Vol4: -1595.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49572.891563, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 145.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 85.158924, Absolute Angle: 1.486159, error history: 20, history size: 20, time out time: -2147481531, error difference: 2.873606, over slew: 0, Actual_Vel1: 43.400000, Actual_Vel2: -9.600000, Actual_Vel3: 41.800000, Actual_Vel4: -20.600000
27836 [INFO] CHASSIS_PID_TURN, Time: 3168, Actual_Vol1: 3819.000000, Actual_Vol2: -4897.000000, Actual_Vol3: 2889.000000, Actual_Vol4: -1669.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49618.651791, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 146.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 85.423977, Absolute Angle: 1.490785, error history: 20, history size: 20, time out time: -2147481531, error difference: 2.909948, over slew: 0, Actual_Vel1: 44.600000, Actual_Vel2: -9.600000, Actual_Vel3: 41.200000, Actual_Vel4: -22.600000
27836 [INFO] CHASSIS_PID_TURN, Time: 3178, Actual_Vol1: 3838.000000, Actual_Vol2: -5168.000000, Actual_Vol3: 2932.000000, Actual_Vol4: -1780.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49661.641180, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 148.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 85.701061, Absolute Angle: 1.495621, error history: 20, history size: 20, time out time: -2147481531, error difference: 2.981124, over slew: 0, Actual_Vel1: 44.400000, Actual_Vel2: -9.600000, Actual_Vel3: 46.000000, Actual_Vel4: -33.000000
27836 [INFO] CHASSIS_PID_TURN, Time: 3188, Actual_Vol1: 3942.000000, Actual_Vol2: -5341.000000, Actual_Vol3: 2932.000000, Actual_Vol4: -1885.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49700.753904, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 149.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 86.088728, Absolute Angle: 1.502387, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.278692, over slew: 0, Actual_Vel1: 48.600000, Actual_Vel2: -16.200000, Actual_Vel3: 50.800000, Actual_Vel4: -37.800000
27838 [INFO] CHASSIS_PID_TURN, Time: 3198, Actual_Vol1: 3942.000000, Actual_Vol2: -5378.000000, Actual_Vol3: 2932.000000, Actual_Vol4: -1940.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49736.784071, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 150.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 86.396983, Absolute Angle: 1.507768, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.317141, over slew: 0, Actual_Vel1: 56.600000, Actual_Vel2: -21.800000, Actual_Vel3: 49.200000, Actual_Vel4: -41.000000
27838 [INFO] CHASSIS_PID_TURN, Time: 3208, Actual_Vol1: 3702.000000, Actual_Vol2: -5513.000000, Actual_Vol3: 2901.000000, Actual_Vol4: -1947.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49769.467573, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 151.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 86.731650, Absolute Angle: 1.513609, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.597329, over slew: 0, Actual_Vel1: 57.800000, Actual_Vel2: -34.400000, Actual_Vel3: 49.200000, Actual_Vel4: -43.000000
27838 [INFO] CHASSIS_PID_TURN, Time: 3218, Actual_Vol1: 3708.000000, Actual_Vol2: -5692.000000, Actual_Vol3: 2858.000000, Actual_Vol4: -1959.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49798.618332, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 152.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 87.084924, Absolute Angle: 1.519774, error history: 20, history size: 20, time out time: -2147481531, error difference: 3.813356, over slew: 0, Actual_Vel1: 46.800000, Actual_Vel2: -31.200000, Actual_Vel3: 50.000000, Actual_Vel4: -47.000000
27840 [INFO] CHASSIS_PID_TURN, Time: 3228, Actual_Vol1: 3788.000000, Actual_Vol2: -5760.000000, Actual_Vol3: 2778.000000, Actual_Vol4: -1829.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49824.108344, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 153.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 87.450999, Absolute Angle: 1.526164, error history: 20, history size: 20, time out time: -2147481531, error difference: 4.052595, over slew: 0, Actual_Vel1: 52.200000, Actual_Vel2: -39.600000, Actual_Vel3: 51.200000, Actual_Vel4: -48.600000
27840 [INFO] CHASSIS_PID_TURN, Time: 3238, Actual_Vol1: 3585.000000, Actual_Vol2: -5723.000000, Actual_Vol3: 2618.000000, Actual_Vol4: -1688.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49845.783434, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 154.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 87.832491, Absolute Angle: 1.532822, error history: 20, history size: 20, time out time: -2147481531, error difference: 4.412531, over slew: 0, Actual_Vel1: 58.800000, Actual_Vel2: -40.400000, Actual_Vel3: 52.600000, Actual_Vel4: -50.600000
27840 [INFO] CHASSIS_PID_TURN, Time: 3248, Actual_Vol1: 3456.000000, Actual_Vol2: -5723.000000, Actual_Vol3: 2569.000000, Actual_Vol4: -1669.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49863.436876, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 156.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 88.234656, Absolute Angle: 1.539841, error history: 20, history size: 20, time out time: -2147481531, error difference: 4.698577, over slew: 0, Actual_Vel1: 49.000000, Actual_Vel2: -39.200000, Actual_Vel3: 56.200000, Actual_Vel4: -50.200000
27842 [INFO] CHASSIS_PID_TURN, Time: 3258, Actual_Vol1: 3394.000000, Actual_Vol2: -5667.000000, Actual_Vol3: 2489.000000, Actual_Vol4: -1577.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49875.917217, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 157.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 88.751966, Absolute Angle: 1.548870, error history: 20, history size: 20, time out time: -2147481531, error difference: 5.099669, over slew: 0, Actual_Vel1: 50.800000, Actual_Vel2: -40.800000, Actual_Vel3: 58.600000, Actual_Vel4: -50.400000
27842 [INFO] CHASSIS_PID_TURN, Time: 3268, Actual_Vol1: 3197.000000, Actual_Vol2: -5544.000000, Actual_Vol3: 2372.000000, Actual_Vol4: -1368.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49884.109442, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 158.000000, position_r: -150.000000, Heading_Sp: 90.000000, Relative_Heading: 89.180778, Absolute Angle: 1.556354, error history: 20, history size: 20, time out time: -2147481531, error difference: 5.408875, over slew: 0, Actual_Vel1: 52.600000, Actual_Vel2: -45.000000, Actual_Vel3: 60.600000, Actual_Vel4: -50.200000
27842 [INFO] CHASSIS_PID_TURN, Time: 3278, Actual_Vol1: 3018.000000, Actual_Vol2: -5365.000000, Actual_Vol3: 2137.000000, Actual_Vol4: -1287.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49887.999861, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 158.000000, position_r: -151.000000, Heading_Sp: 90.000000, Relative_Heading: 89.610958, Absolute Angle: 1.563862, error history: 20, history size: 20, time out time: -2147481531, error difference: 5.711028, over slew: 0, Actual_Vel1: 52.000000, Actual_Vel2: -46.600000, Actual_Vel3: 62.400000, Actual_Vel4: -47.800000
27844 [INFO] CHASSIS_PID_TURN, Time: 3288, Actual_Vol1: 2969.000000, Actual_Vol2: -5267.000000, Actual_Vol3: 1953.000000, Actual_Vol4: -1238.000000, Slew: 15.000000, Brake: 1, Gear: 2, I_max: 2147483647.000000, I: 49887.538427, kD: 35.000000, kI: 0.000700, kP: 3.000000, Position_Sp: 0, position_l: 160.000000, position_r: -151.000000, Heading_Sp: 90.000000, Relative_Heading: 90.046143, Absolute Angle: 1.571457, error history: 20, history size: 20, time out time: -2147481531, error difference: 6.100051, over slew: 0, Actual_Vel1: 52.600000, Actual_Vel2: -42.600000, Actual_Vel3: 58.400000, Actual_Vel4: -43.800000
